Category|Descript
curso|{"username": "pmcabezas", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3", "time": "2016-11-07T03:08:56.024619+00:00", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0", "page": null, "host": "opencampus.utpl.edu.ec", "session": "89bd0f412ca0e5e493847870134bc234", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 950, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "186.46.175.116", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 950, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "vevalle", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-419,es;q=0.8", "time": "2016-11-07T03:50:49.411485+00:00", "agent": "Mozilla/5.0 (Linux; Android 4.4.2; LG-D722 Build/KOT49I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "32c30c51b5488d9a66a629a0cfe99e18", "referer": "http://opencampus.utpl.edu.ec/account/finish_auth?course_id=course-v1%3AUTPL%2BEFHE%2B2016&enrollment_action=enroll&next=%2Fdashboard", "context": {"user_id": 1001, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/api/commerce/v0/baskets/"}, "ip": "181.112.204.13", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 1001, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "faby130293", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-07T03:59:52.047730+00:00", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "d20c6307873b7a39b0c398234c7c47e2", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 2939, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "190.152.51.159", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 2939, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "YeseniaCumbicus", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-07T04:00:51.315521+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.87 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "288854b9e642bae8340fe612f1fb0c17", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 2883, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "181.112.207.233", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 2883, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "gabrielaavila", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-07T04:03:48.657940+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "54399971f47b91192cc44d2cd0e299f9", "referer": "http://opencampus.utpl.edu.ec/account/finish_auth?course_id=course-v1%3AUTPL%2BEFHE%2B2016&enrollment_action=enroll&next=%2Fdashboard", "context": {"user_id": 2264, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/api/commerce/v0/baskets/"}, "ip": "190.94.137.50", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 2264, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "DavidHelao", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-07T05:01:40.176159+00:00", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.87 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "f46a4fd5e08d9ffbeefac4e17e1af1e2", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 2600, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "190.214.75.144", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 2600, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "Letty", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-07T05:10:23.344742+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "2959ef85444ed5622fccad8acc808210", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 3252, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "181.112.97.117", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 3252, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "eileenacupas", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-07T05:35:52.378463+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "c6a2059c824bc9f0f4010af54418424e", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 2002, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "186.46.202.230", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 2002, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "Pinti", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-MX,es-ES;q=0.9,es;q=0.7,es-AR;q=0.6,es-CL;q=0.4,en-US;q=0.3,en;q=0.1", "time": "2016-11-07T06:57:50.088865+00:00", "agent": "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:49.0) Gecko/20100101 Firefox/49.0", "page": null, "host": "opencampus.utpl.edu.ec", "session": "7336911e6707fa66373cc1657e6e37b0", "referer": "http://opencampus.utpl.edu.ec/account/finish_auth?course_id=course-v1%3AUTPL%2BEFHE%2B2016&enrollment_action=enroll&next=%2Fdashboard", "context": {"user_id": 3253, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/api/commerce/v0/baskets/"}, "ip": "181.112.26.159", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 3253, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "VERONICA_COLLAGUAZO", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-419,es;q=0.8", "time": "2016-11-07T09:54:16.966183+00:00", "agent": "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "d04db164105eb00c609b8a687989acd2", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 1936, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "200.24.212.156", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 1936, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "lmmerino", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-07T12:07:06.112365+00:00", "agent": "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "1bc19883368d95fa382ddc6e9069b376", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 3217, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "181.112.207.107", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 3217, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "javalencia2", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3", "time": "2016-11-07T14:21:05.973011+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0", "page": null, "host": "opencampus.utpl.edu.ec", "session": "2ffb2c7495955fb3ed9503329d46bb9e", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 789, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "190.57.140.166", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 789, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "mjbravo4", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "en-US,en;q=0.8,es;q=0.6", "time": "2016-11-07T15:56:15.845831+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.87 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "ef2f14aca7c0e909f23f1cd2a3d3fbd9", "referer": "http://opencampus.utpl.edu.ec/account/finish_auth?course_id=course-v1%3AUTPL%2BEFHE%2B2016&enrollment_action=enroll&next=%2Fdashboard", "context": {"user_id": 1721, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/api/commerce/v0/baskets/"}, "ip": "200.107.43.207", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 1721, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "ElizabethCadme", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-07T16:38:49.976765+00:00", "agent": "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "soer.utpl.edu.ec", "session": "e05eaf68b05778fe51611988968343b3", "referer": "http://soer.utpl.edu.ec/course_team/course-v1:UTPL+EFHE+2016", "context": {"user_id": 118, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/course_team/course-v1:UTPL+EFHE+2016/datorres@utpl.edu.ec"}, "ip": "172.17.26.153", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 120, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "mdrodriguez", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-07T17:16:08.573128+00:00", "agent": "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "4585f3b45d2985933dc9086809f12cc4", "referer": "http://opencampus.utpl.edu.ec/account/finish_auth?course_id=course-v1%3AUTPL%2BEFHE%2B2016&enrollment_action=enroll&next=%2Fdashboard", "context": {"user_id": 3255, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/api/commerce/v0/baskets/"}, "ip": "186.65.33.14", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 3255, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "Jackson", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-419,es;q=0.8", "time": "2016-11-07T17:19:19.964670+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "88cc263779f4415d4460a657b5057a0c", "referer": "http://opencampus.utpl.edu.ec/account/finish_auth?course_id=course-v1%3AUTPL%2BEFHE%2B2016&enrollment_action=enroll&next=%2Fdashboard", "context": {"user_id": 3226, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/api/commerce/v0/baskets/"}, "ip": "201.218.23.150", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 3226, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "cfubidia", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-07T21:44:52.763312+00:00", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "c34f8cef286a73fba52dab1c024c483d", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 3242, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "181.112.103.106", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 3242, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "avneira", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-07T21:54:00.135214+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "fd2735d0a36ff627e600c709a61bd6df", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 1389, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "186.101.94.243", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 1389, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "Fausto_Villavicencio", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-419,es;q=0.8", "time": "2016-11-07T22:13:12.683128+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "5e06c2855d170881894701926eac197a", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 2954, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "190.214.74.206", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 2954, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "KattySatama", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-419,es;q=0.8", "time": "2016-11-07T22:14:07.812568+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "c01d4d1b828e97dcb331a919256781da", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 1299, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "190.96.98.35", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 1299, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "Andres_Cabrera", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-07T23:08:47.693427+00:00", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "389efdff538842450c06425c6d4ed9aa", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 3089, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "172.17.81.232", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 3089, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "Jencalada25", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-419,es;q=0.8", "time": "2016-11-07T23:32:32.237888+00:00", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "662816ebfb2b05850d90bffbce6fa488", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 3258, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "186.68.130.93", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 3258, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "DIEGO_VITERI", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3", "time": "2016-11-07T23:34:07.505975+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1; rv:49.0) Gecko/20100101 Firefox/49.0", "page": null, "host": "opencampus.utpl.edu.ec", "session": "d541e6f19ceb874fce08372845fd3b66", "referer": "http://opencampus.utpl.edu.ec/account/finish_auth?course_id=course-v1%3AUTPL%2BEFHE%2B2016&enrollment_action=enroll&next=%2Fdashboard", "context": {"user_id": 1162, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/api/commerce/v0/baskets/"}, "ip": "190.214.18.251", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 1162, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "Marcela_Jaramillo2", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES, en-US", "time": "2016-11-08T00:51:59.229035+00:00", "agent": "Mozilla/5.0 (Linux; U; Android 4.1.2; es-es; GT-I8190 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30", "page": null, "host": "opencampus.utpl.edu.ec", "session": "29298f6730a4346a21d0a57f471a14e9", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 3041, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "172.17.24.155", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 3041, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "JessicaCalderon", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3", "time": "2016-11-08T01:06:01.854129+00:00", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0", "page": null, "host": "opencampus.utpl.edu.ec", "session": "25b5cbd191e947251ba76626fe4b7a3c", "referer": "http://opencampus.utpl.edu.ec/account/finish_auth?course_id=course-v1%3AUTPL%2BEFHE%2B2016&enrollment_action=enroll&next=%2Fdashboard", "context": {"user_id": 1112, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/api/commerce/v0/baskets/"}, "ip": "190.214.209.248", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 1112, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "maramirez6", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-US,es;q=0.8,en-US;q=0.6,en;q=0.4", "time": "2016-11-08T02:12:45.630888+00:00", "agent": "Mozilla/5.0 (Linux; Android 5.0.1; SAMSUNG-SGH-I337 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "b820ad53eb9857fbc95efe2d53328c37", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 1914, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "190.154.58.234", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 1914, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "monkys9", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-US,es;q=0.8,en-US;q=0.6,en;q=0.4", "time": "2016-11-08T02:14:20.495767+00:00", "agent": "Mozilla/5.0 (Linux; Android 5.0.1; SAMSUNG-SGH-I337 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "9f647386ce1c74b461e0a82af1e01134", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 1913, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "190.154.58.234", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 1913, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "Yordelis", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-08T02:27:30.246129+00:00", "agent": "Mozilla/5.0 (Linux; Android 4.2.2; TR10CS2 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.68 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "7563fe568491c848ac682b9cde164770", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 1911, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "190.57.140.70", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 1911, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "jorgecesar93", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-08T03:06:27.116357+00:00", "agent": "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "3c6e9a9aba6a84355d38fd6e70e1dd17", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 1632, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "190.130.133.9", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 1632, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "macarrion14", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-08T04:01:28.381627+00:00", "agent": "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5", "page": null, "host": "opencampus.utpl.edu.ec", "session": "4acd0460d075a0d68592ee12eb3802f9", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 1751, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "186.43.240.48", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 1751, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "mbmendoza", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-08T04:18:13.845672+00:00", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "672b2089b0011f1aedfa4aefe4e04a19", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 999, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "186.69.204.24", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 999, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "gisellamaigua", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "it-IT,it;q=0.8,en-US;q=0.6,en;q=0.4,es-419;q=0.2,es;q=0.2", "time": "2016-11-08T04:20:56.337018+00:00", "agent": "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "405b5668523261fb949a6afd6bb94444", "referer": "http://opencampus.utpl.edu.ec/account/finish_auth?course_id=course-v1%3AUTPL%2BEFHE%2B2016&enrollment_action=enroll&next=%2Fdashboard", "context": {"user_id": 1861, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/api/commerce/v0/baskets/"}, "ip": "181.113.157.124", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 1861, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "PabloVelastegui1", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-08T05:46:06.186459+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.87 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "3bf9d3a80b0845fc82c9f4d5c069e022", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 2918, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "190.96.98.26", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 2918, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
